artifact	column	position
raw	PVP01_1464700	1005
raw	PVP01_1464800	1006
raw	PVP01_1464900	1007
raw	PVP01_1465100	1008
raw	PVP01_1465200	1009
raw	PVP01_1465300	1010
raw	PVP01_1465400	1011
raw	PVP01_1465500	1012
raw	PVP01_1465600	1013
raw	PVP01_1465800	1014
raw	PVP01_1465900	1015
raw	PVP01_1466000	1016
raw	PVP01_1466100	1017
raw	PVP01_1466200	1018
raw	PVP01_1466300	1019
raw	PVP01_1466400	1020
raw	PVP01_1466500	1021
raw	PVP01_1466600	1022
raw	PVP01_1466700	1023
raw	PVP01_1466800	1024
raw	PVP01_1466900	1025
raw	PVP01_1467000	1026
raw	PVP01_1467200	1027
raw	PVP01_1467300	1028
raw	PVP01_1467500	1029
raw	PVP01_1467600	1030
raw	PVP01_1467700	1031
raw	PVP01_1467800	1032
raw	PVP01_1467900	1033
raw	PVP01_1468000	1034
raw	PVP01_1468100	1035
raw	PVP01_1468200	1036
raw	PVP01_1468400	1037
raw	PVP01_1468600	1038
raw	PVP01_1468700	1039
raw	PVP01_1468800	1040
raw	PVP01_1468900	1041
raw	PVP01_0903800	1042
raw	PVP01_0903900	1043
raw	PVP01_0904600	1044
raw	PVP01_0904800	1045
raw	PVP01_0905000	1046
raw	PVP01_0905200	1047
raw	PVP01_0905300	1048
raw	PVP01_0905400	1049
raw	PVP01_0905500	1050
raw	PVP01_0905600	1051
raw	PVP01_0905700	1052
raw	PVP01_0905800	1053
raw	PVP01_0905900	1054
raw	PVP01_0906000	1055
raw	PVP01_0906300	1056
raw	PVP01_0906400	1057
raw	PVP01_0906500	1058
raw	PVP01_0906600	1059
raw	PVP01_0906700	1060
raw	PVP01_0906800	1061
raw	PVP01_0906900	1062
raw	PVP01_0907000	1063
raw	PVP01_0907100	1064
raw	PVP01_0907400	1065
raw	PVP01_0907500	1066
raw	PVP01_0907600	1067
raw	PVP01_0907800	1068
raw	PVP01_0907900	1069
raw	PVP01_0908000	1070
raw	PVP01_0908100	1071
raw	PVP01_0908200	1072
raw	PVP01_0908400	1073
raw	PVP01_0908500	1074
raw	PVP01_0908600	1075
raw	PVP01_0908800	1076
raw	PVP01_0908900	1077
raw	PVP01_0909000	1078
raw	PVP01_0909100	1079
raw	PVP01_0909300	1080
raw	PVP01_0909400	1081
raw	PVP01_0909500	1082
raw	PVP01_0909700	1083
raw	PVP01_0909900	1084
raw	PVP01_0910000	1085
raw	PVP01_0910200	1086
raw	PVP01_0910700	1087
raw	PVP01_0911000	1088
raw	PVP01_0911100	1089
raw	PVP01_0911200	1090
raw	PVP01_0911300	1091
raw	PVP01_0911400	1092
raw	PVP01_0911500	1093
raw	PVP01_0911700	1094
raw	PVP01_0911900	1095
raw	PVP01_0912000	1096
raw	PVP01_0912100	1097
raw	PVP01_0912200	1098
raw	PVP01_0912400	1099
raw	PVP01_0912500	1100
raw	PVP01_0912600	1101
raw	PVP01_0912700	1102
raw	PVP01_0912800	1103
raw	PVP01_0912900	1104
raw	PVP01_0913000	1105
raw	PVP01_0913100	1106
raw	PVP01_0913400	1107
raw	PVP01_0913500	1108
raw	PVP01_0913600	1109
raw	PVP01_0913700	1110
raw	PVP01_0913800	1111
raw	PVP01_0913900	1112
raw	PVP01_0914000	1113
raw	PVP01_0914100	1114
raw	PVP01_0914200	1115
raw	PVP01_0914800	1116
raw	PVP01_0914900	1117
raw	PVP01_0915000	1118
raw	PVP01_0915100	1119
raw	PVP01_0915400	1120
raw	PVP01_0915500	1121
raw	PVP01_0915700	1122
raw	PVP01_0915800	1123
raw	PVP01_0915900	1124
raw	PVP01_0916000	1125
raw	PVP01_0916100	1126
raw	PVP01_0916450	1127
raw	PVP01_0916500	1128
raw	PVP01_0916600	1129
raw	PVP01_0916700	1130
raw	PVP01_0916900	1131
raw	PVP01_0917000	1132
raw	PVP01_0917100	1133
raw	PVP01_0917200	1134
raw	PVP01_0917300	1135
raw	PVP01_0917400	1136
raw	PVP01_0917500	1137
raw	PVP01_0917600	1138
raw	PVP01_0917700	1139
raw	PVP01_0917800	1140
raw	PVP01_0917900	1141
raw	PVP01_0918000	1142
raw	PVP01_0918100	1143
raw	PVP01_0918200	1144
raw	PVP01_0918300	1145
raw	PVP01_0918400	1146
raw	PVP01_0918500	1147
raw	PVP01_0918600	1148
raw	PVP01_0918700	1149
raw	PVP01_0918800	1150
raw	PVP01_0918900	1151
raw	PVP01_0919000	1152
raw	PVP01_0919100	1153
raw	PVP01_0919200	1154
raw	PVP01_0919300	1155
raw	PVP01_0919400	1156
raw	PVP01_0919500	1157
raw	PVP01_0919600	1158
raw	PVP01_0919700	1159
raw	PVP01_0919800	1160
raw	PVP01_0919900	1161
raw	PVP01_0920000	1162
raw	PVP01_0920100	1163
raw	PVP01_0920200	1164
raw	PVP01_0920300	1165
raw	PVP01_0920400	1166
raw	PVP01_0920500	1167
raw	PVP01_0920600	1168
raw	PVP01_0920700	1169
raw	PVP01_0920800	1170
raw	PVP01_0920900	1171
raw	PVP01_0921000	1172
raw	PVP01_0921100	1173
raw	PVP01_0921200	1174
raw	PVP01_0921300	1175
raw	PVP01_0921400	1176
raw	PVP01_0921500	1177
raw	PVP01_0921700	1178
raw	PVP01_0921600	1179
raw	PVP01_0921800	1180
raw	PVP01_0922000	1181
raw	PVP01_0922100	1182
raw	PVP01_0922200	1183
raw	PVP01_0922300	1184
raw	PVP01_0922900	1185
raw	PVP01_0923200	1186
raw	PVP01_0923300	1187
raw	PVP01_0923400	1188
raw	PVP01_0923500	1189
raw	PVP01_0923600	1190
raw	PVP01_0923700	1191
raw	PVP01_0923800	1192
raw	PVP01_0923900	1193
raw	PVP01_0924000	1194
raw	PVP01_0924100	1195
raw	PVP01_0924200	1196
raw	PVP01_0924400	1197
raw	PVP01_0924500	1198
raw	PVP01_0924600	1199
raw	PVP01_0924700	1200
raw	PVP01_0924900	1201
raw	PVP01_0925000	1202
raw	PVP01_0925100	1203
raw	PVP01_0925200	1204
raw	PVP01_0925400	1205
raw	PVP01_0925500	1206
raw	PVP01_0925600	1207
raw	PVP01_0925700	1208
raw	PVP01_0925900	1209
raw	PVP01_0926000	1210
raw	PVP01_0926100	1211
raw	PVP01_0926200	1212
raw	PVP01_0926300	1213
raw	PVP01_0926400	1214
raw	PVP01_0926500	1215
raw	PVP01_0926600	1216
raw	PVP01_0926700	1217
raw	PVP01_0926800	1218
raw	PVP01_0926900	1219
raw	PVP01_0927000	1220
raw	PVP01_0927100	1221
raw	PVP01_0927200	1222
raw	PVP01_0927300	1223
raw	PVP01_0927400	1224
raw	PVP01_0927500	1225
raw	PVP01_0927700	1226
raw	PVP01_0927800	1227
raw	PVP01_0927900	1228
raw	PVP01_0928000	1229
raw	PVP01_0928200	1230
raw	PVP01_0928300	1231
raw	PVP01_0928500	1232
raw	PVP01_0928600	1233
raw	PVP01_0928700	1234
raw	PVP01_0928800	1235
raw	PVP01_0928900	1236
raw	PVP01_0929000	1237
raw	PVP01_0929100	1238
raw	PVP01_0929200	1239
raw	PVP01_0929300	1240
raw	PVP01_0929600	1241
raw	PVP01_0929700	1242
raw	PVP01_0929800	1243
raw	PVP01_0929900	1244
raw	PVP01_0930000	1245
raw	PVP01_0930400	1246
raw	PVP01_0930500	1247
raw	PVP01_0930600	1248
raw	PVP01_0930700	1249
raw	PVP01_0930800	1250
raw	PVP01_0931200	1251
raw	PVP01_0931300	1252
raw	PVP01_0931700	1253
raw	PVP01_0931900	1254
raw	PVP01_0932000	1255
raw	PVP01_0932100	1256
raw	PVP01_0932200	1257
raw	PVP01_0932400	1258
raw	PVP01_0932500	1259
raw	PVP01_0932600	1260
raw	PVP01_0932700	1261
raw	PVP01_0932800	1262
raw	PVP01_0932900	1263
raw	PVP01_0933000	1264
raw	PVP01_0933100	1265
raw	PVP01_0933200	1266
raw	PVP01_0933300	1267
raw	PVP01_0933500	1268
raw	PVP01_0933600	1269
raw	PVP01_0933700	1270
raw	PVP01_0933800	1271
raw	PVP01_0933900	1272
raw	PVP01_0934000	1273
raw	PVP01_0934100	1274
raw	PVP01_0934200	1275
raw	PVP01_0934300	1276
raw	PVP01_0934400	1277
raw	PVP01_0934700	1278
raw	PVP01_0934800	1279
raw	PVP01_0934900	1280
raw	PVP01_0935000	1281
raw	PVP01_0935100	1282
raw	PVP01_0935200	1283
raw	PVP01_0935300	1284
raw	PVP01_0935500	1285
raw	PVP01_0935800	1286
raw	PVP01_0935900	1287
raw	PVP01_0936000	1288
raw	PVP01_0936100	1289
raw	PVP01_0936400	1290
raw	PVP01_0936500	1291
raw	PVP01_0936700	1292
raw	PVP01_0936800	1293
raw	PVP01_0936900	1294
raw	PVP01_0937000	1295
raw	PVP01_0937100	1296
raw	PVP01_0937400	1297
raw	PVP01_0937600	1298
raw	PVP01_0937700	1299
raw	PVP01_0937800	1300
raw	PVP01_0938000	1301
raw	PVP01_0938100	1302
raw	PVP01_0938200	1303
raw	PVP01_0938300	1304
raw	PVP01_0938600	1305
raw	PVP01_0938700	1306
raw	PVP01_0938800	1307
raw	PVP01_0938900	1308
raw	PVP01_0939400	1309
raw	PVP01_0939500	1310
raw	PVP01_0939600	1311
raw	PVP01_0939700	1312
raw	PVP01_0939800	1313
raw	PVP01_0939900	1314
raw	PVP01_0940000	1315
raw	PVP01_0940200	1316
raw	PVP01_0940300	1317
raw	PVP01_0940400	1318
raw	PVP01_0940500	1319
raw	PVP01_0940600	1320
raw	PVP01_0940800	1321
raw	PVP01_0940900	1322
raw	PVP01_0941000	1323
raw	PVP01_0941100	1324
raw	PVP01_0941200	1325
raw	PVP01_0941300	1326
raw	PVP01_0941400	1327
raw	PVP01_0941500	1328
raw	PVP01_0941600	1329
raw	PVP01_0942000	1330
raw	PVP01_0942200	1331
raw	PVP01_0942300	1332
raw	PVP01_0942400	1333
raw	PVP01_0942500	1334
raw	PVP01_0942800	1335
raw	PVP01_0942900	1336
raw	PVP01_0943000	1337
raw	PVP01_0943100	1338
raw	PVP01_0943200	1339
raw	PVP01_0943500	1340
raw	PVP01_0943600	1341
raw	PVP01_0943700	1342
raw	PVP01_0943800	1343
raw	PVP01_0943900	1344
raw	PVP01_0944000	1345
raw	PVP01_0944100	1346
raw	PVP01_0944200	1347
raw	PVP01_0944400	1348
raw	PVP01_0944500	1349
raw	PVP01_0944600	1350
raw	PVP01_0944700	1351
raw	PVP01_0944800	1352
raw	PVP01_0944900	1353
raw	PVP01_0945000	1354
raw	PVP01_0945100	1355
raw	PVP01_0945200	1356
raw	PVP01_0945300	1357
raw	PVP01_0945400	1358
raw	PVP01_0945500	1359
raw	PVP01_0945600	1360
raw	PVP01_0945700	1361
raw	PVP01_0945800	1362
raw	PVP01_0945900	1363
raw	PVP01_0946000	1364
raw	PVP01_0946100	1365
raw	PVP01_0946300	1366
raw	PVP01_0946500	1367
raw	PVP01_0946800	1368
raw	PVP01_0946900	1369
raw	PVP01_0947100	1370
raw	PVP01_0947200	1371
raw	PVP01_0947300	1372
raw	PVP01_0947400	1373
raw	PVP01_0947500	1374
raw	PVP01_0947600	1375
raw	PVP01_0947700	1376
raw	PVP01_0947800	1377
raw	PVP01_0947900	1378
raw	PVP01_0948000	1379
raw	PVP01_0948100	1380
raw	PVP01_0948200	1381
raw	PVP01_0948300	1382
raw	PVP01_0948400	1383
raw	PVP01_0948500	1384
raw	PVP01_0948600	1385
raw	PVP01_0405300	1386
raw	PVP01_0405400	1387
raw	PVP01_0405500	1388
raw	PVP01_0405600	1389
raw	PVP01_0405700	1390
raw	PVP01_0405800	1391
raw	PVP01_0405900	1392
raw	PVP01_0406200	1393
raw	PVP01_0406300	1394
raw	PVP01_0406400	1395
raw	PVP01_0406500	1396
raw	PVP01_0406700	1397
raw	PVP01_0406800	1398
raw	PVP01_0406900	1399
raw	PVP01_0407000	1400
raw	PVP01_0407100	1401
raw	PVP01_0407200	1402
raw	PVP01_0407300	1403
raw	PVP01_0407400	1404
raw	PVP01_0407500	1405
raw	PVP01_0407600	1406
raw	PVP01_0407700	1407
raw	PVP01_0407800	1408
raw	PVP01_0407900	1409
raw	PVP01_0408000	1410
raw	PVP01_0408100	1411
raw	PVP01_0408200	1412
raw	PVP01_0408300	1413
raw	PVP01_0408500	1414
raw	PVP01_0408700	1415
raw	PVP01_0408800	1416
raw	PVP01_0408900	1417
raw	PVP01_0409100	1418
raw	PVP01_0409200	1419
raw	PVP01_0409300	1420
raw	PVP01_0409400	1421
raw	PVP01_0409500	1422
raw	PVP01_0409600	1423
raw	PVP01_0409700	1424
raw	PVP01_0409800	1425
raw	PVP01_0409900	1426
raw	PVP01_0410000	1427
raw	PVP01_0410200	1428
raw	PVP01_0410300	1429
raw	PVP01_0410400	1430
raw	PVP01_0410500	1431
raw	PVP01_0410600	1432
raw	PVP01_0410800	1433
raw	PVP01_0410900	1434
raw	PVP01_0411000	1435
raw	PVP01_0411100	1436
raw	PVP01_0411200	1437
raw	PVP01_0411300	1438
raw	PVP01_0411400	1439
raw	PVP01_0411500	1440
raw	PVP01_0411700	1441
raw	PVP01_0411800	1442
raw	PVP01_0412200	1443
raw	PVP01_0412300	1444
raw	PVP01_0412400	1445
raw	PVP01_0412500	1446
raw	PVP01_0412600	1447
raw	PVP01_0412700	1448
raw	PVP01_0412800	1449
raw	PVP01_0412900	1450
raw	PVP01_0413000	1451
raw	PVP01_0413200	1452
raw	PVP01_0413300	1453
raw	PVP01_0413400	1454
raw	PVP01_0413500	1455
raw	PVP01_0413600	1456
raw	PVP01_0413700	1457
raw	PVP01_0413800	1458
raw	PVP01_0413900	1459
raw	PVP01_0414000	1460
raw	PVP01_0414100	1461
raw	PVP01_0414200	1462
raw	PVP01_0414300	1463
raw	PVP01_0414700	1464
raw	PVP01_0414800	1465
raw	PVP01_0414900	1466
raw	PVP01_0415000	1467
raw	PVP01_0415100	1468
raw	PVP01_0415200	1469
raw	PVP01_0415300	1470
raw	PVP01_0415400	1471
raw	PVP01_0415600	1472
raw	PVP01_0415500	1473
raw	PVP01_0415700	1474
raw	PVP01_0415800	1475
raw	PVP01_0416000	1476
raw	PVP01_0416200	1477
raw	PVP01_0416300	1478
raw	PVP01_0416400	1479
raw	PVP01_0416500	1480
raw	PVP01_0416600	1481
raw	PVP01_0416700	1482
raw	PVP01_0416800	1483
raw	PVP01_0416900	1484
raw	PVP01_0417100	1485
raw	PVP01_0417200	1486
raw	PVP01_0417300	1487
raw	PVP01_0417500	1488
raw	PVP01_0417900	1489
raw	PVP01_0418000	1490
raw	PVP01_0418100	1491
raw	PVP01_0418200	1492
raw	PVP01_0418300	1493
raw	PVP01_0418600	1494
raw	PVP01_0418700	1495
raw	PVP01_0418800	1496
raw	PVP01_0418900	1497
raw	PVP01_0419000	1498
raw	PVP01_0419100	1499
raw	PVP01_0419200	1500
raw	PVP01_0419300	1501
raw	PVP01_0419400	1502
raw	PVP01_0419600	1503
raw	PVP01_0419700	1504
raw	PVP01_0419800	1505
raw	PVP01_0420400	1506
raw	PVP01_0420500	1507
raw	PVP01_0420600	1508
raw	PVP01_0420700	1509
raw	PVP01_0420800	1510
raw	PVP01_0420900	1511
raw	PVP01_0421000	1512
raw	PVP01_0421100	1513
raw	PVP01_0421200	1514
raw	PVP01_0421300	1515
raw	PVP01_0421500	1516
raw	PVP01_0421700	1517
raw	PVP01_0421800	1518
raw	PVP01_0421900	1519
raw	PVP01_0422000	1520
raw	PVP01_0422100	1521
raw	PVP01_0422200	1522
raw	PVP01_0422300	1523
raw	PVP01_0422400	1524
raw	PVP01_0422500	1525
raw	PVP01_0422600	1526
raw	PVP01_0422800	1527
raw	PVP01_0423100	1528
raw	PVP01_1300600	1529
raw	PVP01_1300700	1530
raw	PVP01_1300800	1531
raw	PVP01_1300900	1532
raw	PVP01_1301000	1533
raw	PVP01_1301200	1534
raw	PVP01_1301300	1535
raw	PVP01_1301400	1536
raw	PVP01_1301500	1537
raw	PVP01_1301700	1538
raw	PVP01_1301900	1539
raw	PVP01_1302100	1540
raw	PVP01_1302200	1541
raw	PVP01_1302400	1542
raw	PVP01_1302500	1543
raw	PVP01_1302600	1544
raw	PVP01_1302700	1545
raw	PVP01_1302800	1546
raw	PVP01_1303000	1547
raw	PVP01_1302900	1548
raw	PVP01_1303100	1549
raw	PVP01_1303200	1550
raw	PVP01_1303300	1551
raw	PVP01_1303400	1552
raw	PVP01_1303500	1553
raw	PVP01_1303600	1554
raw	PVP01_1304100	1555
raw	PVP01_1304200	1556
raw	PVP01_1304300	1557
raw	PVP01_1304500	1558
raw	PVP01_1304600	1559
raw	PVP01_1304700	1560
raw	PVP01_1304800	1561
raw	PVP01_1304900	1562
raw	PVP01_1305000	1563
raw	PVP01_1305100	1564
raw	PVP01_1305200	1565
raw	PVP01_1305400	1566
raw	PVP01_1305500	1567
raw	PVP01_1305600	1568
raw	PVP01_1305800	1569
raw	PVP01_1305900	1570
raw	PVP01_1306100	1571
raw	PVP01_1306200	1572
raw	PVP01_1306300	1573
raw	PVP01_1306400	1574
raw	PVP01_1306500	1575
raw	PVP01_1306700	1576
raw	PVP01_1306800	1577
raw	PVP01_1306900	1578
raw	PVP01_1307300	1579
raw	PVP01_1307500	1580
raw	PVP01_1307600	1581
raw	PVP01_1307700	1582
raw	PVP01_1307800	1583
raw	PVP01_1307900	1584
raw	PVP01_1308000	1585
raw	PVP01_1308100	1586
raw	PVP01_1308200	1587
raw	PVP01_1308300	1588
raw	PVP01_1308400	1589
raw	PVP01_1308500	1590
raw	PVP01_1308600	1591
raw	PVP01_1308800	1592
raw	PVP01_1308900	1593
raw	PVP01_1309000	1594
raw	PVP01_1309200	1595
raw	PVP01_1309300	1596
raw	PVP01_1309400	1597
raw	PVP01_1309500	1598
raw	PVP01_1309700	1599
raw	PVP01_1309800	1600
raw	PVP01_1309900	1601
raw	PVP01_1310000	1602
raw	PVP01_1310100	1603
raw	PVP01_1310200	1604
raw	PVP01_1310400	1605
raw	PVP01_1310500	1606
raw	PVP01_1310600	1607
raw	PVP01_1310700	1608
raw	PVP01_1310800	1609
raw	PVP01_1310900	1610
raw	PVP01_1311000	1611
raw	PVP01_1311100	1612
raw	PVP01_1311300	1613
raw	PVP01_1311400	1614
raw	PVP01_1311500	1615
raw	PVP01_1311600	1616
raw	PVP01_1311700	1617
raw	PVP01_1311800	1618
raw	PVP01_1312000	1619
raw	PVP01_1312100	1620
raw	PVP01_1312300	1621
raw	PVP01_1312400	1622
raw	PVP01_1312500	1623
raw	PVP01_1312600	1624
raw	PVP01_1312800	1625
raw	PVP01_1312900	1626
raw	PVP01_1313000	1627
raw	PVP01_1313200	1628
raw	PVP01_1313300	1629
raw	PVP01_1313400	1630
raw	PVP01_1313500	1631
raw	PVP01_1313600	1632
raw	PVP01_1313700	1633
raw	PVP01_1313900	1634
raw	PVP01_1314000	1635
raw	PVP01_1314100	1636
raw	PVP01_1314200	1637
raw	PVP01_1314300	1638
raw	PVP01_1314800	1639
raw	PVP01_1314900	1640
raw	PVP01_1315000	1641
raw	PVP01_1315100	1642
raw	PVP01_1315200	1643
raw	PVP01_1315300	1644
raw	PVP01_1315400	1645
raw	PVP01_1315500	1646
raw	PVP01_1315600	1647
raw	PVP01_1315800	1648
raw	PVP01_1315900	1649
raw	PVP01_1316000	1650
raw	PVP01_1316100	1651
raw	PVP01_1316200	1652
raw	PVP01_1316300	1653
raw	PVP01_1316400	1654
raw	PVP01_1316500	1655
raw	PVP01_1316600	1656
raw	PVP01_1316700	1657
raw	PVP01_1316800	1658
raw	PVP01_1316900	1659
raw	PVP01_1317000	1660
raw	PVP01_1317100	1661
raw	PVP01_1317200	1662
raw	PVP01_1317300	1663
raw	PVP01_1317400	1664
raw	PVP01_1317500	1665
raw	PVP01_1317600	1666
raw	PVP01_1317700	1667
raw	PVP01_1317800	1668
raw	PVP01_1317900	1669
raw	PVP01_1318000	1670
raw	PVP01_1318100	1671
raw	PVP01_1318200	1672
raw	PVP01_1318300	1673
raw	PVP01_1318400	1674
raw	PVP01_1318600	1675
raw	PVP01_1319200	1676
raw	PVP01_1319300	1677
raw	PVP01_1319400	1678
raw	PVP01_1319500	1679
raw	PVP01_1319600	1680
raw	PVP01_1319700	1681
raw	PVP01_1319800	1682
raw	PVP01_1320600	1683
raw	PVP01_1320800	1684
raw	PVP01_1320900	1685
raw	PVP01_1321000	1686
raw	PVP01_1321100	1687
raw	PVP01_1321200	1688
raw	PVP01_1321300	1689
raw	PVP01_1321600	1690
raw	PVP01_1321700	1691
raw	PVP01_1321800	1692
raw	PVP01_1321900	1693
raw	PVP01_1322000	1694
raw	PVP01_1322100	1695
raw	PVP01_1322200	1696
raw	PVP01_1322300	1697
raw	PVP01_1322400	1698
raw	PVP01_1322500	1699
raw	PVP01_1322600	1700
raw	PVP01_1322800	1701
raw	PVP01_1323100	1702
raw	PVP01_1323200	1703
raw	PVP01_1323300	1704
raw	PVP01_1323400	1705
raw	PVP01_1323500	1706
raw	PVP01_1323800	1707
raw	PVP01_1323900	1708
raw	PVP01_1324000	1709
raw	PVP01_1324100	1710
raw	PVP01_1324200	1711
raw	PVP01_1324600	1712
raw	PVP01_1324700	1713
raw	PVP01_1324800	1714
raw	PVP01_1325200	1715
raw	PVP01_1325300	1716
raw	PVP01_1325400	1717
raw	PVP01_1325500	1718
raw	PVP01_1325600	1719
raw	PVP01_1325700	1720
raw	PVP01_1325800	1721
raw	PVP01_1325900	1722
raw	PVP01_1326000	1723
raw	PVP01_1326100	1724
raw	PVP01_1326200	1725
raw	PVP01_1326300	1726
raw	PVP01_1326400	1727
raw	PVP01_1326500	1728
raw	PVP01_1326600	1729
raw	PVP01_1326700	1730
raw	PVP01_1326800	1731
raw	PVP01_1326900	1732
raw	PVP01_1327300	1733
raw	PVP01_1327400	1734
raw	PVP01_1327500	1735
raw	PVP01_1327600	1736
raw	PVP01_1327700	1737
raw	PVP01_1327800	1738
raw	PVP01_1327900	1739
raw	PVP01_1328000	1740
raw	PVP01_1328100	1741
raw	PVP01_1328300	1742
raw	PVP01_1328400	1743
raw	PVP01_1328500	1744
raw	PVP01_1328600	1745
raw	PVP01_1328700	1746
raw	PVP01_1329000	1747
raw	PVP01_1329100	1748
raw	PVP01_1329200	1749
raw	PVP01_1329300	1750
raw	PVP01_1329500	1751
raw	PVP01_1329600	1752
raw	PVP01_1329700	1753
raw	PVP01_1329800	1754
raw	PVP01_1329900	1755
raw	PVP01_1330500	1756
raw	PVP01_1330600	1757
raw	PVP01_1330700	1758
raw	PVP01_1330800	1759
raw	PVP01_1330900	1760
raw	PVP01_1331100	1761
raw	PVP01_1331200	1762
raw	PVP01_1331300	1763
raw	PVP01_1331400	1764
raw	PVP01_1331500	1765
raw	PVP01_1331600	1766
raw	PVP01_1331700	1767
raw	PVP01_1331800	1768
raw	PVP01_1331900	1769
raw	PVP01_1332100	1770
raw	PVP01_1332000	1771
raw	PVP01_1332300	1772
raw	PVP01_1332400	1773
raw	PVP01_1332500	1774
raw	PVP01_1332600	1775
raw	PVP01_1332700	1776
raw	PVP01_1333000	1777
raw	PVP01_1333100	1778
raw	PVP01_1333200	1779
raw	PVP01_1333300	1780
raw	PVP01_1333400	1781
raw	PVP01_1333500	1782
raw	PVP01_1333600	1783
raw	PVP01_1333700	1784
raw	PVP01_1333800	1785
raw	PVP01_1333900	1786
raw	PVP01_1334000	1787
raw	PVP01_1334100	1788
raw	PVP01_1334200	1789
raw	PVP01_1334300	1790
raw	PVP01_1334400	1791
raw	PVP01_1334500	1792
raw	PVP01_1334600	1793
raw	PVP01_1334700	1794
raw	PVP01_1334800	1795
raw	PVP01_1334900	1796
raw	PVP01_1335000	1797
raw	PVP01_1335200	1798
raw	PVP01_1335300	1799
raw	PVP01_1335500	1800
raw	PVP01_1335600	1801
raw	PVP01_1335700	1802
raw	PVP01_1335900	1803
raw	PVP01_1336000	1804
raw	PVP01_1336200	1805
raw	PVP01_1336300	1806
raw	PVP01_1336400	1807
raw	PVP01_1337200	1808
raw	PVP01_1337300	1809
raw	PVP01_1337600	1810
raw	PVP01_1337700	1811
raw	PVP01_1337800	1812
raw	PVP01_1337900	1813
raw	PVP01_1338000	1814
raw	PVP01_1338100	1815
raw	PVP01_1338200	1816
raw	PVP01_1338300	1817
raw	PVP01_1338400	1818
raw	PVP01_1338500	1819
raw	PVP01_1338600	1820
raw	PVP01_1338700	1821
raw	PVP01_1339000	1822
raw	PVP01_1339100	1823
raw	PVP01_1339200	1824
raw	PVP01_1339300	1825
raw	PVP01_1339400	1826
raw	PVP01_1339500	1827
raw	PVP01_1339600	1828
raw	PVP01_1339700	1829
raw	PVP01_1339900	1830
raw	PVP01_1340200	1831
raw	PVP01_1340300	1832
raw	PVP01_1340500	1833
raw	PVP01_1340600	1834
raw	PVP01_1340800	1835
raw	PVP01_1340900	1836
raw	PVP01_1341000	1837
raw	PVP01_1341100	1838
raw	PVP01_1341200	1839
raw	PVP01_1341300	1840
raw	PVP01_1341400	1841
raw	PVP01_1341500	1842
raw	PVP01_1341600	1843
raw	PVP01_1341700	1844
raw	PVP01_1341800	1845
raw	PVP01_1341900	1846
raw	PVP01_1342000	1847
raw	PVP01_1342200	1848
raw	PVP01_1342300	1849
raw	PVP01_1342500	1850
raw	PVP01_1342600	1851
raw	PVP01_1342700	1852
raw	PVP01_1342800	1853
raw	PVP01_1342900	1854
raw	PVP01_1343000	1855
raw	PVP01_1343100	1856
raw	PVP01_1343200	1857
raw	PVP01_1343300	1858
raw	PVP01_1343400	1859
raw	PVP01_1343500	1860
raw	PVP01_1343700	1861
raw	PVP01_1343800	1862
raw	PVP01_1343900	1863
raw	PVP01_1344000	1864
raw	PVP01_1344100	1865
raw	PVP01_1344200	1866
raw	PVP01_1344300	1867
raw	PVP01_1344400	1868
raw	PVP01_1344500	1869
raw	PVP01_1344600	1870
raw	PVP01_1344700	1871
raw	PVP01_1344800	1872
raw	PVP01_1344900	1873
raw	PVP01_1345100	1874
raw	PVP01_1345200	1875
raw	PVP01_1345600	1876
raw	PVP01_1345700	1877
raw	PVP01_1345800	1878
raw	PVP01_1345900	1879
raw	PVP01_1346100	1880
raw	PVP01_1346200	1881
raw	PVP01_1346400	1882
raw	PVP01_1346500	1883
raw	PVP01_1346600	1884
raw	PVP01_1346700	1885
raw	PVP01_1346800	1886
raw	PVP01_1347000	1887
raw	PVP01_1347100	1888
raw	PVP01_1347200	1889
raw	PVP01_1201900	1890
raw	PVP01_1202000	1891
raw	PVP01_1202100	1892
raw	PVP01_1202200	1893
raw	PVP01_1202300	1894
raw	PVP01_1202400	1895
raw	PVP01_1202500	1896
raw	PVP01_1202600	1897
raw	PVP01_1202700	1898
raw	PVP01_1202800	1899
raw	PVP01_1202900	1900
raw	PVP01_1203000	1901
raw	PVP01_1203100	1902
raw	PVP01_1203300	1903
raw	PVP01_1203500	1904
raw	PVP01_1203600	1905
raw	PVP01_1203700	1906
raw	PVP01_1203800	1907
raw	PVP01_1203900	1908
raw	PVP01_1204000	1909
raw	PVP01_1204100	1910
raw	PVP01_1204200	1911
raw	PVP01_1204300	1912
raw	PVP01_1204400	1913
raw	PVP01_1204500	1914
raw	PVP01_1204600	1915
raw	PVP01_1205000	1916
raw	PVP01_1205100	1917
raw	PVP01_1205200	1918
raw	PVP01_1205300	1919
raw	PVP01_1205400	1920
raw	PVP01_1205500	1921
raw	PVP01_1205600	1922
raw	PVP01_1205700	1923
raw	PVP01_1205800	1924
raw	PVP01_1205900	1925
raw	PVP01_1206000	1926
raw	PVP01_1206100	1927
raw	PVP01_1206200	1928
raw	PVP01_1206300	1929
raw	PVP01_1206400	1930
raw	PVP01_1206500	1931
raw	PVP01_1206600	1932
raw	PVP01_1206700	1933
raw	PVP01_1206800	1934
raw	PVP01_1206900	1935
raw	PVP01_1207000	1936
